total_events,events_per_minute,cnt_1,cnt_3,cnt_7,cnt_8,cnt_9,cnt_10,cnt_11,cnt_12,cnt_13,cnt_800,cnt_4103,cnt_4104,cnt_4624,cnt_4625,cnt_4648,cnt_4656,cnt_4658,cnt_4661,cnt_4663,cnt_4672,cnt_4688,cnt_4696,cnt_4697,cnt_4698,cnt_4702,cnt_4703,cnt_4720,cnt_4726,cnt_4728,cnt_4732,cnt_4738,cnt_4756,cnt_4768,cnt_4769,cnt_4770,cnt_4771,cnt_4773,cnt_4776,cnt_4798,cnt_4799,cnt_5154,cnt_5156,cnt_5158,cnt_5447,brute_force_score,lateral_move_score,persistence_score,priv_escalation_score,recon_score,execution_score,kerberos_score,credential_dump_score,image_load_score,registry_mod_score,powershell_score,wfp_network_score,remote_thread_score,raw_access_score,network_conn_score,file_create_score,process_create_sys_score,rights_adjust_score,object_access_score,logon_failure_ratio,monitored_event_ratio,credential_dump_per_min,image_load_per_min,registry_mod_per_min,powershell_per_min,remote_thread_per_min,network_conn_per_min,process_create_sys_per_min,entropy_eventids,distinct_eventids,distinct_monitored,brute_force_score_roll3_mean,brute_force_score_roll3_std,brute_force_score_delta,lateral_move_score_roll3_mean,lateral_move_score_roll3_std,lateral_move_score_delta,persistence_score_roll3_mean,persistence_score_roll3_std,persistence_score_delta,priv_escalation_score_roll3_mean,priv_escalation_score_roll3_std,priv_escalation_score_delta,recon_score_roll3_mean,recon_score_roll3_std,recon_score_delta,execution_score_roll3_mean,execution_score_roll3_std,execution_score_delta,kerberos_score_roll3_mean,kerberos_score_roll3_std,kerberos_score_delta,credential_dump_score_roll3_mean,credential_dump_score_roll3_std,credential_dump_score_delta,image_load_score_roll3_mean,image_load_score_roll3_std,image_load_score_delta,registry_mod_score_roll3_mean,registry_mod_score_roll3_std,registry_mod_score_delta,powershell_score_roll3_mean,powershell_score_roll3_std,powershell_score_delta,wfp_network_score_roll3_mean,wfp_network_score_roll3_std,wfp_network_score_delta,remote_thread_score_roll3_mean,remote_thread_score_roll3_std,remote_thread_score_delta,raw_access_score_roll3_mean,raw_access_score_roll3_std,raw_access_score_delta,network_conn_score_roll3_mean,network_conn_score_roll3_std,network_conn_score_delta,file_create_score_roll3_mean,file_create_score_roll3_std,file_create_score_delta,process_create_sys_score_roll3_mean,process_create_sys_score_roll3_std,process_create_sys_score_delta,rights_adjust_score_roll3_mean,rights_adjust_score_roll3_std,rights_adjust_score_delta,object_access_score_roll3_mean,object_access_score_roll3_std,object_access_score_delta,total_events_roll3_mean,total_events_roll3_std,total_events_delta,events_per_minute_roll3_mean,events_per_minute_roll3_std,events_per_minute_delta,entropy_eventids_roll3_mean,entropy_eventids_roll3_std,entropy_eventids_delta,distinct_eventids_roll3_mean,distinct_eventids_roll3_std,distinct_eventids_delta,logon_failure_ratio_roll3_mean,logon_failure_ratio_roll3_std,logon_failure_ratio_delta,monitored_event_ratio_roll3_mean,monitored_event_ratio_roll3_std,monitored_event_ratio_delta
3914,782.8,8,7,568,0,2,1442,35,987,116,1,0,2,11,0,0,108,205,0,94,11,10,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,29,0,0,22,0,0,0,10,0,1442,568,1103,3,66,0,2,7,35,8,8,407,0.0,0.9404701073071027,288.4,113.6,220.6,0.6,0.0,1.4,1.6,2.8170713254860087,39,19,0.0,0.0,0.0,4.666666666666667,1.1547005383792515,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.333333333333334,0.5773502691896255,0.0,0.0,0.0,0.0,1535.3333333333333,4.725815626208514,-97.0,523.0,24.24871130596428,17.0,844.0,40.95119045886549,222.0,0.0,0.0,3.0,66.66666666666667,1.5275252316519579,-1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.3333333333333335,0.5773502691896257,4.0,26.0,0.0,9.0,8.333333333333334,0.5773502691896255,-1.0,1.3333333333333333,2.3094010767585034,4.0,130.66666666666666,79.09698687897874,185.0,3251.6666666666665,173.36185662749142,464.0,650.3333333333334,34.67237132551627,92.79999999999995,2.3291670443575607,0.14445114093530514,0.32112172261770544,28.0,1.0000000000000004,10.0,0.0,0.0,0.0,0.9701078269652395,0.006996565095866492,-0.021558878200143683
2734,546.8,4,16,217,0,5,1012,30,596,93,1,0,2,11,0,0,113,215,0,102,11,4,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,32,0,0,22,1,0,0,4,0,1012,217,689,3,75,0,5,16,30,4,14,430,0.0,0.922457937088515,202.4,43.4,137.8,0.6,0.0,3.2,0.8,3.070509257247039,40,20,0.0,0.0,0.0,10.666666666666666,9.865765724632494,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.666666666666666,0.5773502691896255,-6.0,0.0,0.0,0.0,1503.6666666666667,53.5941539100384,-430.0,542.6666666666666,30.369941279714947,-351.0,945.0,137.651734460552,-414.0,1.0,1.7320508075688772,0.0,67.0,1.0000000000000142,9.0,0.0,0.0,0.0,1.3333333333333333,0.5773502691896258,3.0,4.333333333333333,2.3094010767585034,9.0,29.0,5.196152422706632,-5.0,8.333333333333334,0.5773502691896255,-4.0,4.0,4.0,6.0,238.0,161.5951731952412,23.0,3513.3333333333335,373.05406221261205,-1180.0,702.6666666666666,74.61081244253035,-236.0,2.520250029310041,0.2854479085836266,0.25343793176103047,31.666666666666668,6.429100507328636,1.0,0.0,0.0,0.0,0.9588934843386201,0.017072951373782543,-0.018012170218587698
2832,566.4,7,23,311,0,12,864,36,610,112,1,0,2,13,0,1,118,225,0,107,12,7,0,1,0,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,39,0,0,26,2,0,0,7,0,864,311,722,3,88,0,12,23,36,7,23,450,0.0,0.9088983050847458,172.8,62.2,144.4,0.6,0.0,4.6,1.4,3.337420962700848,43,22,0.0,0.0,0.0,16.666666666666668,9.237604307034012,4.0,0.3333333333333333,0.5773502691896258,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.4641016151377544,3.0,0.0,0.0,0.0,1331.0,280.48707635112066,-148.0,445.3333333333333,197.92506999704037,94.0,891.0,207.1810802172783,33.0,2.0,1.7320508075688772,0.0,69.33333333333333,4.932882862316252,13.0,0.0,0.0,0.0,2.6666666666666665,2.0816659994661326,7.0,8.666666666666666,6.658328118479393,7.0,30.333333333333332,4.509249752822894,6.0,7.0,2.6457513110645907,3.0,8.666666666666666,5.033222956847167,9.0,353.0,114.03069762129844,20.0,3366.0,594.4678292388899,98.0,673.1999999999999,118.8935658477831,19.600000000000023,2.7945100618671166,0.2879434963183121,0.26691170545380904,36.0,6.082762530298219,3.0,0.0,0.0,0.0,0.9416523433009546,0.01981199711534087,-0.013559632003769195
2919,583.8,10,31,396,0,16,733,40,588,136,1,0,2,16,0,2,123,235,0,112,14,10,0,2,0,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,45,0,0,32,3,0,0,10,0,733,396,724,3,102,0,16,31,40,10,32,470,0.0,0.8914011647824598,146.6,79.2,144.8,0.6,0.0,6.2,2.0,3.56724559784221,43,22,0.0,0.0,0.0,23.333333333333332,2.3094010767585034,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,3.0,0.0,0.0,0.0,1106.0,300.2465653425518,-131.0,365.3333333333333,181.69846816452065,85.0,838.0,230.0891131713934,2.0,3.0,0.0,0.0,76.33333333333333,11.060440015358044,14.0,0.0,0.0,0.0,6.333333333333333,5.131601439446884,4.0,15.333333333333334,8.020806277010642,8.0,33.666666666666664,3.2145502536643193,4.0,6.333333333333333,2.081665999466133,3.0,15.0,7.54983443527075,9.0,429.0,21.517434791350013,20.0,3160.0,654.8190589773617,87.0,632.0,130.9638117954771,17.399999999999977,3.075000515144632,0.26020389079629597,0.22982463514136198,40.666666666666664,2.081665999466132,0.0,0.0,0.0,0.0,0.9239421164934546,0.01583814273428078,-0.017497140302285996
3657,731.4,13,41,559,0,23,989,43,780,270,1,0,2,18,0,3,95,181,0,85,15,14,0,3,0,1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,52,0,0,36,4,0,0,14,0,989,559,1050,3,115,0,23,41,43,13,37,361,0.0,0.8990976210008204,197.8,111.8,210.0,0.6,0.0,8.2,2.6,3.450521217760319,43,22,0.0,0.0,0.0,26.666666666666668,5.033222956847166,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,4.0,0.0,0.0,0.0,869.6666666666666,139.5862935009465,256.0,308.0,89.53770155638345,163.0,711.6666666666666,19.65536398369567,326.0,3.0,0.0,0.0,88.33333333333333,13.503086067019401,13.0,0.0,0.0,0.0,11.0,5.5677643628300215,7.0,23.333333333333332,7.505553499465135,10.0,35.333333333333336,5.033222956847166,3.0,7.0,3.0,3.0,23.0,9.0,5.0,450.0,20.0,-109.0,2828.3333333333335,92.5544884558842,738.0,565.6666666666666,18.510897691211976,147.60000000000002,3.325058605930032,0.2485988111710653,-0.11672438008189134,42.0,1.7320508075688772,0.0,0.0,0.0,0.0,0.9075858023185736,0.015569931732379505,0.00769645621836057
5586,1117.2,21,92,875,0,29,1510,60,1314,606,0,0,0,13,0,4,66,132,0,66,9,22,0,4,0,1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,108,0,0,26,5,0,0,22,0,1510,875,1920,0,222,0,29,92,60,21,45,264,0.0,0.9113856068743287,302.0,175.0,384.0,0.0,0.0,18.4,4.2,3.2148460778972123,37,20,0.0,0.0,0.0,31.333333333333332,5.033222956847166,-10.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.333333333333334,3.511884584284246,8.0,0.0,0.0,0.0,862.0,128.0117182136036,521.0,422.0,126.02777471652823,316.0,832.0,188.7961864021577,870.0,3.0,0.0,-3.0,101.66666666666667,13.503086067019401,107.0,0.0,0.0,0.0,17.0,5.5677643628300215,6.0,31.666666666666668,9.018499505645789,51.0,39.666666666666664,3.511884584284245,17.0,10.0,3.0,8.0,30.666666666666668,7.094598884597588,8.0,427.0,58.02585630561603,-97.0,3136.0,453.29129707065584,1929.0,627.1999999999999,90.65825941413814,385.80000000000007,3.4517292594344586,0.11491707990102981,-0.2356751398631065,43.0,0.0,-6.0,0.0,0.0,0.0,0.8997990302893419,0.008769632884676592,0.012287985873508322
7530,1506.0,22,205,963,0,28,1545,57,2471,581,79,79,8,11,0,4,103,206,0,102,7,23,0,4,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,226,0,0,22,4,0,0,23,0,1545,963,3052,166,457,0,28,205,57,22,39,411,0.0,0.9288180610889775,309.0,192.6,610.4,33.2,0.0,41.0,4.4,3.2576345924756174,44,22,0.0,0.0,0.0,31.333333333333332,5.033222956847166,-4.0,4.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.333333333333334,6.110100926607786,1.0,0.0,0.0,0.0,1077.3333333333333,395.96001481631015,35.0,610.0,243.53849798337836,88.0,1231.3333333333333,618.2760979799654,1132.0,2.0,1.7320508075688772,166.0,146.33333333333334,65.8508415537215,235.0,0.0,0.0,0.0,22.666666666666668,6.506407098647712,-1.0,54.666666666666664,32.715949219506584,113.0,47.666666666666664,10.785793124908958,-3.0,14.666666666666666,5.686240703077327,1.0,38.0,6.5574385243019995,-6.0,365.0,103.05823596394418,147.0,4054.0,1377.10892815347,1944.0,810.7999999999998,275.42178563069615,388.79999999999995,3.410870964499914,0.17951451849941477,0.042788514578405046,41.0,3.4641016151377544,7.0,0.0,0.0,0.0,0.9006281308858696,0.010079748350628737,0.017432454214648785
8548,1709.6,24,314,1136,0,24,1561,62,2813,736,80,80,9,9,0,3,107,214,0,106,6,25,0,3,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344,340,0,0,18,3,0,0,25,0,1561,1136,3549,169,684,0,24,314,62,24,30,427,0.0,0.9389330837622836,312.2,227.2,709.8,33.8,0.0,62.8,4.8,3.244321776244733,47,22,0.0,0.0,0.0,28.0,7.211102550927978,-4.0,4.333333333333333,0.5773502691896257,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.666666666666668,4.932882862316246,2.0,0.0,0.0,0.0,1348.0,311.39524723412114,16.0,799.0,212.452347598232,173.0,2007.3333333333333,1003.8532429261419,497.0,56.333333333333336,94.98596387537125,3.0,264.6666666666667,174.9466585372048,227.0,0.0,0.0,0.0,26.666666666666668,3.214550253664316,-4.0,112.66666666666667,83.93052682625871,109.0,53.333333333333336,9.073771725877467,5.0,18.666666666666668,4.932882862316248,2.0,40.333333333333336,4.163331998932264,-9.0,345.3333333333333,74.74177769717103,16.0,5591.0,1936.5048412023148,1018.0,1118.2,387.30096824046416,203.5999999999999,3.3076672960443827,0.12555136979409448,-0.013312816230884206,41.333333333333336,3.785938897200182,3.0,0.0,0.0,0.0,0.9131004296547088,0.014934242620050279,0.010115022673306107
9194,1838.8,23,368,1165,0,20,1560,59,3228,813,80,80,9,6,0,2,106,212,0,105,4,24,0,2,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395,392,0,0,12,2,0,0,24,0,1560,1165,4041,169,787,0,20,368,59,23,26,423,0.0,0.943985207744181,312.0,233.0,808.2,33.8,0.0,73.6,4.6,3.1758620838398586,47,22,0.0,0.0,0.0,22.0,4.0,-6.0,4.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.333333333333332,1.5275252316519414,-1.0,0.0,0.0,0.0,1538.6666666666667,26.083200212645252,-1.0,991.3333333333334,132.78679653238615,29.0,2840.3333333333335,834.872644978461,492.0,111.66666666666667,96.71780256671123,0.0,454.3333333333333,231.01154372310776,103.0,0.0,0.0,0.0,27.0,2.645751311064587,-4.0,203.66666666666666,111.00600584352783,54.0,59.666666666666664,2.516611478423584,-3.0,22.333333333333332,1.527525231651946,-1.0,38.0,7.549834435270749,-4.0,367.3333333333333,89.84616482261964,-4.0,7221.333333333333,1504.931006170496,646.0,1444.2666666666664,300.9862012341002,129.20000000000005,3.2389341488725205,0.021897126329331704,-0.0684596924048746,42.666666666666664,5.131601439446885,0.0,0.0,0.0,0.0,0.9263789172418632,0.01393477440625764,0.005052123981897472
7945,1589.0,19,358,960,0,13,1057,56,3015,678,80,80,9,3,0,1,99,198,0,98,2,19,0,1,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381,380,0,0,6,1,0,0,19,0,1057,960,3693,169,761,0,13,358,56,19,17,395,0.0,0.9470106985525488,211.4,192.0,738.6,33.8,0.0,71.6,3.8,3.1563118899402176,47,22,0.0,0.0,0.0,17.333333333333332,5.033222956847166,-6.0,3.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.9999999999999925,-5.0,0.0,0.0,0.0,1555.3333333333333,8.962886439811342,-503.0,1088.0,109.21996154549765,-205.0,3547.3333333333335,494.5021065003982,-348.0,168.0,1.7320508075683523,0.0,642.6666666666666,168.83818683382424,-26.0,0.0,0.0,0.0,24.0,3.999999999999998,-7.0,295.6666666666667,83.03212229814035,-10.0,59.333333333333336,2.516611478423584,-3.0,23.0,0.9999999999999996,-4.0,31.666666666666668,6.6583281184793925,-9.0,420.3333333333333,8.326663997864642,-28.0,8424.0,838.9016628902417,-1249.0,1684.8,167.78033257804967,-249.79999999999995,3.225939484186737,0.04387615853883732,-0.019550193899640966,46.0,1.7320508075688825,0.0,0.0,0.0,0.0,0.9372454508651474,0.007723125210155283,0.003025490808367781
5202,1040.4,11,304,589,0,6,514,30,2069,338,80,80,9,0,0,0,77,154,0,76,0,11,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326,326,0,0,0,0,0,0,11,0,514,589,2407,169,652,0,6,304,30,11,5,307,0.0,0.9621299500192234,102.8,117.8,481.4,33.8,0.0,60.8,2.2,3.141246353029906,41,18,0.0,0.0,0.0,12.0,5.999999999999997,-6.0,2.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.666666666666668,3.2145502536643167,-8.0,0.0,0.0,0.0,1392.6666666666667,290.69629053934074,-543.0,1087.0,110.93691901256311,-371.0,3761.0,252.95058806019367,-1286.0,169.0,0.0,0.0,744.0,53.563046963368386,-109.0,0.0,0.0,0.0,19.0,5.567764362830021,-7.0,346.6666666666667,28.728615235220335,-54.0,59.0,3.0,-26.0,22.0,2.6457513110645903,-8.0,24.333333333333332,6.6583281184793925,-12.0,415.0,17.435595774162753,-88.0,8562.333333333334,624.6233531764133,-2743.0,1712.4666666666665,124.92467063528436,-548.5999999999999,3.1921652500082693,0.046214499263427224,-0.01506553691031165,47.0,0.0,-6.0,0.0,0.0,0.0,0.9433096633530044,0.004080960100676636,0.015119251466674588
3274,654.8,7,183,382,0,5,568,19,936,395,1,1,1,0,0,0,47,94,0,47,0,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,202,0,0,0,0,0,0,7,0,568,382,1331,3,405,0,5,183,19,7,5,188,0.0,0.9477703115455101,113.6,76.4,266.2,0.6,0.0,36.6,1.4,3.236343982862438,34,18,0.0,0.0,0.0,6.0,5.999999999999995,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,6.557438524302,-4.0,0.0,0.0,0.0,1043.6666666666667,523.1274541957557,54.0,904.6666666666666,291.95947207332273,-207.0,3380.3333333333335,860.7028135967323,-1076.0,169.0,0.0,-166.0,733.3333333333334,71.62634524623843,-247.0,0.0,0.0,0.0,13.0,6.999999999999999,-1.0,343.3333333333333,34.42867022313428,-121.0,48.333333333333336,15.947831618540915,-11.0,17.666666666666668,6.110100926607787,-4.0,16.0,10.535653752852738,0.0,375.0,60.53098380168624,-119.0,7447.0,2042.0624378309308,-1928.0,1489.3999999999999,408.4124875661869,-385.60000000000014,3.1578067756033277,0.017356215521704556,0.0950976298325319,45.0,3.4641016151377544,-7.0,0.0,0.0,0.0,0.9510419521053177,0.009720914152586527,-0.014359638473713354
2731,546.2,5,72,281,0,8,752,11,693,248,0,0,0,0,0,0,48,96,0,48,0,5,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,101,98,0,0,0,0,0,9,5,0,752,281,941,0,199,0,8,72,11,5,95,192,0.0,0.941047235444892,150.4,56.2,188.2,0.0,0.0,14.4,1.0,3.236029624052671,32,17,0.0,0.0,0.0,2.0,3.464101615137742,0.0,0.3333333333333333,0.5773502691896258,0.0,0.0,0.0,0.0,0.0,0.0,9.0,12.333333333333334,6.110100926607786,-2.0,0.0,0.0,0.0,713.0,299.1337493496826,184.0,643.6666666666666,292.8520673195484,-101.0,2477.0,1182.5548613066533,-390.0,113.66666666666667,95.84014468547787,-3.0,606.0,182.4033990911354,-206.0,0.0,0.0,0.0,8.0,4.358898943540672,3.0,281.6666666666667,89.61212715549907,-111.0,35.0,19.0,-8.0,12.333333333333334,6.110100926607789,-2.0,9.0,6.928203230275508,90.0,296.6666666666667,103.88615563843595,4.0,5473.666666666667,2347.320245159003,-543.0,1094.7333333333333,469.4640490318018,-108.59999999999991,3.177967408610854,0.051113705760899394,-0.0003143588097667127,40.666666666666664,6.506407098647711,-2.0,0.0,0.0,0.0,0.9523036533724274,0.008518293979306485,-0.006723076100618064
1938,387.6,7,10,243,0,11,685,13,266,158,0,0,0,0,0,0,50,100,0,50,0,7,0,0,0,1,121,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,43,41,0,0,0,1,0,9,7,0,685,243,424,0,84,0,11,10,13,7,121,200,0.0,0.9365325077399381,137.0,48.6,84.8,0.0,0.0,2.0,1.4,3.215082170039496,28,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,5.196152422706632,0.0,7.666666666666667,3.0550504633038935,2.0,0.0,0.0,0.0,611.3333333333334,124.77713465748431,-67.0,417.3333333333333,157.01061535238077,-38.0,1559.6666666666667,759.2794830188233,-517.0,57.333333333333336,96.71780256671121,0.0,418.6666666666667,226.80902392394654,-115.0,0.0,0.0,0.0,6.333333333333333,1.5275252316519423,3.0,186.33333333333334,116.03591398068677,-62.0,20.0,9.53939201416946,2.0,7.666666666666667,3.055050463303898,2.0,35.0,51.96152422706632,26.0,229.0,67.57958271549188,8.0,3735.6666666666665,1298.5808921023404,-793.0,747.1333333333333,259.7161784204706,-158.60000000000002,3.204539986648338,0.05481411996769979,-0.020947454013175104,35.666666666666664,4.725815626252605,-4.0,0.0,0.0,0.0,0.9503158323365418,0.010769399729272702,-0.004514727704953869
2134,426.8,10,10,335,0,17,719,14,278,159,0,0,0,1,0,0,56,112,0,56,1,10,0,0,0,1,122,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,48,46,0,0,2,1,0,9,10,0,719,335,437,0,94,0,17,10,14,10,122,224,0.0,0.9390815370196813,143.8,67.0,87.4,0.0,0.0,2.0,2.0,3.2429509972568584,31,20,0.0,0.0,0.0,0.0,0.0,2.0,0.3333333333333333,0.5773502691896258,0.0,0.0,0.0,0.0,6.0,5.196152422706632,0.0,6.333333333333333,1.1547005383792524,3.0,0.0,0.0,0.0,668.3333333333334,93.12536353395902,34.0,302.0,71.84010022264678,92.0,898.6666666666666,454.97948671707337,13.0,1.0,1.7320508075678251,0.0,229.33333333333334,162.6355844621138,10.0,0.0,0.0,0.0,8.0,2.999999999999998,6.0,88.33333333333333,87.64892089086632,0.0,14.333333333333334,4.163331998932272,1.0,6.333333333333333,1.1547005383792646,3.0,73.66666666666667,60.87144924620518,1.0,193.33333333333334,6.110100926608798,24.0,2647.6666666666665,671.8871433010921,196.0,529.5333333333333,134.3774286602237,39.19999999999999,3.2291519256515344,0.012185779523773173,0.02786882721736239,31.333333333333332,3.055050463303887,3.0,0.0,0.0,0.0,0.9417833515767802,0.005654949939022709,0.002549029279743209
2015,403.0,10,9,335,0,17,606,16,277,161,0,0,0,1,0,0,56,112,0,56,1,10,0,0,0,1,123,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,45,44,0,0,2,1,0,9,10,0,606,335,438,0,89,0,17,9,16,10,123,224,0.0,0.937468982630273,121.2,67.0,87.6,0.0,0.0,1.8,2.0,3.318857172656902,30,20,0.0,0.0,0.0,0.6666666666666666,1.1547005383792517,0.0,0.6666666666666666,0.5773502691896258,0.0,0.0,0.0,0.0,9.0,0.0,0.0,7.333333333333333,2.5166114784235836,0.0,0.0,0.0,0.0,718.6666666666666,33.50124375798711,-113.0,286.3333333333333,46.23130252689479,0.0,600.6666666666666,294.80897770137796,1.0,0.0,0.0,0.0,125.66666666666667,63.70504951205478,-5.0,0.0,0.0,0.0,12.0,4.582575694955838,0.0,30.666666666666668,35.79571668975693,-1.0,12.666666666666666,1.5275252316519667,2.0,7.333333333333333,2.5166114784235893,0.0,112.66666666666667,15.307950004273364,1.0,205.33333333333334,16.65332799572939,0.0,2267.6666666666665,413.0524583310207,-119.0,453.53333333333336,82.61049166621306,-23.80000000000001,3.231354263783009,0.014510759037899027,0.07590617540004363,30.333333333333332,2.081665999466123,-1.0,0.0,0.0,0.0,0.9388870934015038,0.002263635969620748,-0.0016125543894083272
1789,357.8,14,10,482,0,18,493,16,196,109,0,0,0,1,0,0,30,60,0,30,1,14,0,0,0,1,123,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,48,51,0,0,2,1,0,9,14,0,493,482,305,0,99,0,18,10,16,14,123,120,0.0,0.9536053661263275,98.6,96.4,61.0,0.0,0.0,2.0,2.8,3.2041971115823435,30,20,0.0,0.0,0.0,1.3333333333333333,1.1547005383792517,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,1.732050807568878,4.0,0.0,0.0,0.0,670.0,57.974132162531696,-113.0,304.3333333333333,53.11622476544497,147.0,433.0,7.81024967579116,-133.0,0.0,0.0,0.0,89.0,5.000000000001455,10.0,0.0,0.0,0.0,15.0,3.4641016151377526,1.0,9.666666666666666,0.5773502691896255,1.0,14.333333333333334,1.5275252316519667,0.0,9.0,1.7320508075688863,4.0,122.0,0.99999999999973,0.0,216.0,13.856406460551375,-104.0,2029.0,98.74715185748158,-226.0,405.8,19.749430371534324,-45.19999999999999,3.2589634466510855,0.05370858119297594,-0.1146600610745585,29.666666666666668,1.527525231651933,0.0,0.0,0.0,0.0,0.9376943424632974,0.0012893711094978037,0.016136383496054507
938,187.6,11,5,317,0,12,185,15,66,77,0,0,0,1,0,0,20,40,0,20,1,11,0,0,0,1,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,33,0,0,2,1,0,0,11,0,185,317,143,0,63,0,12,5,15,11,34,80,0.0,0.9371002132196162,37.0,63.4,28.6,0.0,0.0,1.0,2.2,3.2993278968896087,29,18,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,-9.0,11.333333333333334,2.309401076758503,-3.0,0.0,0.0,0.0,606.0,112.99999999999395,-308.0,384.0,84.870489570875,-165.0,393.3333333333333,76.50054466035859,-162.0,0.0,0.0,0.0,94.0,5.00000000000148,-36.0,0.0,0.0,0.0,17.333333333333332,0.5773502691896263,-6.0,9.666666666666666,0.5773502691896255,-5.0,15.333333333333334,1.1547005383792777,-1.0,11.333333333333334,2.309401076758503,-3.0,122.66666666666667,0.5773502691891571,-89.0,189.33333333333334,60.04442799572109,-40.0,1979.3333333333333,175.24363992253046,-851.0,395.8666666666666,35.04872798452759,-170.20000000000002,3.2553350938320342,0.05832458133062474,0.09513078530726515,30.333333333333332,0.5773502691895879,-1.0,0.0,0.0,0.0,0.9433852952587607,0.008887489483440675,-0.016505152906711285
695,139.0,7,5,241,0,9,137,12,50,66,0,0,0,1,0,0,14,28,0,14,1,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,30,0,0,2,0,0,0,7,0,137,241,116,0,57,0,9,5,12,7,3,56,0.0,0.9381294964028777,27.4,48.2,23.2,0.0,0.0,1.0,1.4,3.225776956210767,28,17,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,6.0,5.196152422706632,0.0,11.666666666666666,2.081665999466132,-4.0,0.0,0.0,0.0,428.0,217.89676454688,-48.0,378.0,90.515192095029,-76.0,295.3333333333333,147.73737960763856,-27.0,0.0,0.0,0.0,83.66666666666667,18.58314648635552,-6.0,0.0,0.0,0.0,15.666666666666666,3.214550253664318,-3.0,8.0,2.6457513110645907,0.0,15.666666666666666,0.5773502691896255,-3.0,11.666666666666666,2.081665999466132,-4.0,93.33333333333333,51.38417395787669,-31.0,141.33333333333334,74.33258594542056,-24.0,1580.6666666666667,567.921062589947,-243.0,316.1333333333334,113.58421251799626,-48.599999999999994,3.274127393709618,0.06134355240609013,-0.07355094067884149,29.666666666666668,0.5773502691896263,-1.0,0.0,0.0,0.0,0.9427248539920722,0.009424603755454002,0.0010292831832614535
